level,name,REGIOVIZ,UNIT_SUP,ACT_1574_2016,CHOM_1574_2016,ACT_1524_2013,CHOM_1524_2013,CHOM_LONG_2014,ACT_LONG_2014,CHOM_FEM_2015,CHOM_MAL_2015,ACT_FEM_2015,ACT_MAL_2015,EMP_2564_2016,ACT_2564_2016,Y25.64_2016,ENSSUP_2564_2016,Y18.24_2014,Y18.24_LEAV_2014,REV_2014,MEN_2014,EMP_FT_2016,EMP_PT_2016,PIB_2014,POP_PIB_2014,EMP_TERT2015,EMP_ADM2015,EMP_TOTAL2015,EMP_HTEC_2015,EMP_T_HTEC_2015,VA_TERTOT_2013,VA_TOTAL_2013,BREV_2012,POP_BREV_2012,RD_EMP_2013,POP_RD_EMP_2013,RD_DEP_2013,POP_RD_DEP_2013,ARTIF_AREA_2015,LC_AREA_2015,IND_LU_2015,LU_2015,POP_AGE_T_2016,POP_LT25_2016,POP_GE65_2016,POP_1524_2016,POP_5564_2016,POP_2564_2016,MED_AGE_2016,ESP_VIE_2015,RT_CHOM_1574,RT_CHOM_1524,RT_CHOM_LONG,RT_CHOM_FEM,RT_CHOM_MAL,RT_CHOM_SEX_INEQ,RT_EMP_2564,RT_ENSSUP_2564,RT_Y1824_LEAV,RT_REV,RT_EMP_PT,RT_PIB_HAB,RT_EMP_TERT,RT_EMP_ADM,RT_EMP_HTEC,RT_VA_TERT,RT_BREV_HAB,RT_RD_EMP,RT_RD_DEP,RT_ARTIF_AREA,RT_IND_LU,RT_POP_LT25,RT_POP_GE65,RT_POP_REN_ACT,RT_POP_REN_ACT10,RT_POP_RETR,RT_MED_AGE,RT_ESP_VIE,N12_POL,N1,TypoDemoN12,TypoDemoN1,TypoPopN12,TypoPopN1,TypoEmpN12,TypoEmpN1,TypoGDPN12,TypoGDPN1,TypoEcoSpeN12,TypoEcoSpeN1,TypoUrbN12,TypoUrbN1,id
2,Steiermark,0,Autriche,621.7,31.7067,81.4,7.8144,8.8,628.571428571429,13.6,15.5,284.8,327.6,511.3,679.017264276228,682149.0,186908.826,106257.0,4994.079000000001,26396.0,1.21640552995392,425.4,166.6,42400,1.2183908045976999,373.8,128.5,586.1,22.0,578.947368421053,23465.0,36642.0,261.12,1.20869863077108,13701.0,584613.415258577,2002.32,1.21095857272452,716.0,16272.7272727273,385.0,16739.1304347826,1230756,305390,243217,142118,160919,761291,44.3,80.6,5.1,9.6,1.4,4.7752808988764,4.731379731379731,0.0439011674966725,75.3,27.4,4.7,21700.0,39.16314057357779,34800.0,63.7775123699028,21.9245862480805,3.8,64.03853501446429,21603.4,2.3436,1653.5,4.4,2.3,24.813204241945602,19.761593687132102,40.114752440262706,88.3164822053331,31.947967334435802,44.3,80.6,1,0,Régions en croissance démographique modérée (0.24 - 0.63 %),NA,Régions entre 850 000 et 1 500 000 habitants,NA,Régions caractérisées par une hausse de l'emploi (0 % - 0.76%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Industrie,NA,Part de la population urbaine comprise entre  33  et  50 %,NA,AT22
3,Graz,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18836,0.417649667405765,NA,NA,NA,NA,NA,11866.0,16268.0,144.37,0.405473342451826,NA,NA,NA,NA,NA,NA,NA,NA,428706,113513,74656,56140,48898,275319,40.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45100.0,NA,NA,NA,72.94074256208509,35605.3,NA,NA,NA,NA,26.478052558163398,17.4142652540436,41.2296281767695,114.81042169413901,27.1161815929885,40.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT221
3,Liezen,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654,0.0789880952380952,NA,NA,NA,NA,NA,1531.0,2290.0,4.92,0.0792972842291885,NA,NA,NA,NA,NA,NA,NA,NA,79761,19218,17590,8519,11001,47159,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33600.0,NA,NA,NA,66.85589519650661,6204.5,NA,NA,NA,NA,24.094482265769,22.053384486152396,40.7515002438559,77.4384146895737,37.29934901079329,46.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT222
3,Östliche Obersteiermark,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5692,0.16262857142857098,NA,NA,NA,NA,NA,2407.0,4903.0,28.91,0.16446788296668,NA,NA,NA,NA,NA,NA,NA,NA,161702,35887,39433,16786,22971,95359,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000.0,NA,NA,NA,49.09239241280851,17577.9,NA,NA,NA,NA,22.1932938368109,24.386216620697304,37.6335741775816,73.07474641939841,41.3521534412064,48.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT223
3,Oststeiermark,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7274,0.266446886446886,NA,NA,NA,NA,NA,3759.0,6264.0,35.58,0.26666266947469397,NA,NA,NA,NA,NA,NA,NA,NA,265587,66408,50832,29259,36393,163399,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27300.0,NA,NA,NA,60.0095785440613,13342.7,NA,NA,NA,NA,25.004235900100497,19.139491014243898,40.6416195937552,80.397329156706,31.109125514844,44.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT224
3,West- und Südsteiermark,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5087,0.18981343283582103,NA,NA,NA,NA,NA,2459.0,4392.0,28.67,0.190019817204515,NA,NA,NA,NA,NA,NA,NA,NA,193553,46457,38188,20752,27070,119656,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26800.0,NA,NA,NA,55.988160291439,15087.9,NA,NA,NA,NA,24.002211280631105,19.729996435085003,38.8254663368323,76.6605097894348,31.9148224911413,45.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT225
3,Westliche Obersteiermark,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2859,0.101382978723404,NA,NA,NA,NA,NA,1442.0,2526.0,18.67,0.10277611102242099,NA,NA,NA,NA,NA,NA,NA,NA,101447,23907,22518,10662,14586,60399,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28200.0,NA,NA,NA,57.0863024544735,18165.7,NA,NA,NA,NA,23.5659999802853,22.1968121285006,39.5817811553171,73.09749074454959,37.2820742065266,46.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT226
1,WESTÖSTERREICH,0,Autriche,1658.3,64.6737,232.7,15.5909,12.5,1562.5,27.5,32.2,755.6,865.7,1362.7,1718.41109709962,1724842.0,501929.02200000006,270002.0,20250.15,68449.0,3.06946188340807,1134.4,465.6,125967,3.0723658536585403,1011.4,333.8,1568.1,47.3,1576.66666666667,70200.5,109279.0,783.77,3.02608057759503,22327.0,1550163.16045268,3246.304,3.03875690349153,1456.0,34666.6666666667,1065.0,34354.8387096774,3119104,841808,552454,375639,388915,1925020,42.4,81.2,3.9,6.7,0.8,3.63949179460032,3.71953332563244,-0.0800415310321188,79.3,29.1,7.5,22300.0,41.0437235543018,41000.0,64.4984375996429,21.2869077227218,3.0,64.2396983866983,25900.5,1.4403,1068.3,4.2,3.1,26.988776263952698,17.7119454817794,43.7298313783753,96.5864006273865,28.698610923522896,42.4,81.2,0,1,NA,Régions en croissance démographique modérée (0.24 - 0.61 %),NA,Régions entre 2 600 000 et 4 000 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Industrie,NA,Part de la population urbaine comprise entre  33  et  50 %,AT3
2,Oberösterreich,0,Autriche,775.8,34.911,109.0,7.957000000000001,7.4,740.0,14.1,17.3,350.1,408.1,633.5,798.865069356873,800902.0,233062.482,124401.0,9952.08,31779.0,1.43148648648649,528.6,216.3,56637,1.43022727272727,440.5,155.8,729.9,20.3,725.0,28393.5,49139.0,357.09,1.41386505545151,11930.0,719194.598504943,1737.844,1.41853236470492,754.0,11968.253968254,544.0,12088.8888888889,1451918,390410,260606,172755,186330,892207,42.8,80.7,4.5,7.3,1.0,4.027420736932299,4.23915706934575,-0.21173633241344397,79.3,29.1,8.0,22200.0,40.9194097616345,39600.0,60.3507329771202,21.3453897794218,2.8,57.782006145831204,25256.3,1.6588,1225.1,6.3,4.5,26.8892595862852,17.9490852789207,43.757782667026795,92.7145387216229,29.2091409280582,42.8,80.7,1,0,Régions en croissance démographique modérée (0.24 - 0.63 %),NA,Régions entre 850 000 et 1 500 000 habitants,NA,Régions caractérisées par une hausse de l'emploi (0 % - 0.76%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Industrie,NA,Part de la population urbaine comprise entre  33  et  50 %,NA,AT31
3,Innviertel,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9392,0.277869822485207,NA,NA,NA,NA,NA,3921.0,8038.0,60.3,0.275410375160999,NA,NA,NA,NA,NA,NA,NA,NA,281461,76005,49557,34430,36539,173721,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33800.0,NA,NA,NA,48.7807912416024,21894.6,NA,NA,NA,NA,27.003741193273697,17.607057460891603,43.7511872485192,94.2280850597991,28.526775692058,43.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT311
3,Linz-Wels,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27600,0.56441717791411,NA,NA,NA,NA,NA,15975.0,24170.0,181.19,0.552171170320076,NA,NA,NA,NA,NA,NA,NA,NA,574819,151900,102850,66956,72255,356600,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48900.0,NA,NA,NA,66.0943318163012,32814.1,NA,NA,NA,NA,26.4257096581707,17.892588797517103,42.596747055524396,92.6662514704865,28.841839596186198,42.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT312
3,Mühlviertel,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5099,0.204779116465863,NA,NA,NA,NA,NA,2504.0,4411.0,31.14,0.20418333224050897,NA,NA,NA,NA,NA,NA,NA,NA,207014,58684,34496,25653,26851,127203,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24900.0,NA,NA,NA,56.76717297664929,15251.0,NA,NA,NA,NA,28.3478412088071,16.6636072922604,46.1341320566339,95.53834121634199,27.1188572596558,42.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT313
3,Steyr-Kirchdorf,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6408,0.15257142857142902,NA,NA,NA,NA,NA,2391.0,5504.0,36.95,0.152313977023055,NA,NA,NA,NA,NA,NA,NA,NA,153988,41534,29587,18504,20204,92448,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42000.0,NA,NA,NA,43.4411337209302,24259.1,NA,NA,NA,NA,26.9722316024625,19.2138348442736,44.926877812391794,91.5858245891903,32.0039373485635,43.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT314
3,Traunviertel,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8139,0.23188034188034198,NA,NA,NA,NA,NA,3600.0,7016.0,47.51,0.229785546387564,NA,NA,NA,NA,NA,NA,NA,NA,234636,62287,44116,27212,30481,142235,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35100.0,NA,NA,NA,51.3112884834664,20675.8,NA,NA,NA,NA,26.5462247907397,18.8018888832063,43.79161247231689,89.2752862438896,31.016275881463798,43.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT315
2,Salzburg,0,Autriche,285.9,9.7206,39.4,NA,NA,NA,4.6,5.3,133.6,146.5,238.3,301.264222503161,302536.0,95298.84,45533.0,NA,12122.0,0.536371681415929,199.2,78.1,24077,0.536236080178174,194.8,58.2,271.3,7.8,268.965517241379,15663.5,21084.0,75.62,0.5297039065838229,2994.0,273774.689100219,356.94,0.5318730442557,270.0,7105.263157894741,203.0,7250.0,545074,144150,98388,64378,68637,336174,42.6,81.7,3.4,NA,NA,3.4431137724550895,3.61774744027304,-0.174633667817947,79.1,31.5,NA,22600.0,39.2068273092369,44900.0,71.80243273129379,21.452266863251,2.9,74.2909315120471,14275.9,1.0936,671.1,3.8,2.8,26.4459504581029,18.0503931576263,42.8795802173874,93.794891967889,29.2669867390102,42.6,81.7,1,0,Régions en croissance démographique modérée (0.24 - 0.63 %),NA,Régions de moins de 850 000 habitants,NA,Régions caractérisées par une hausse de l'emploi (0 % - 0.76%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Profil moyen / Administration publique et activités spécialisées,NA,Part de la population urbaine comprise entre  33  et  50 %,NA,AT32
3,Lungau,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.0204823151125402,NA,NA,NA,NA,NA,400.0,556.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20504,5465,3944,2512,2765,12406,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31100.0,NA,NA,NA,71.9424460431655,NA,NA,NA,NA,NA,26.6533359344518,19.2352711666016,44.0512655166855,90.8499095840868,31.791068837659196,44.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT321
3,Pinzgau-Pongau,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6277,0.163890339425587,NA,NA,NA,NA,NA,3999.0,5481.0,13.98,0.162815615391782,NA,NA,NA,NA,NA,NA,NA,NA,165747,45034,29131,20094,21256,101875,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38300.0,NA,NA,NA,72.96113847837991,8586.4,NA,NA,NA,NA,27.170325858084897,17.5755820618171,44.205153374233106,94.5333082423786,28.5948466257669,42.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT322
3,Salzburg und Umgebung,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17163,0.351700819672131,NA,NA,NA,NA,NA,11264.0,15047.0,61.64,0.34613656783468105,NA,NA,NA,NA,NA,NA,NA,NA,358823,93651,65313,41772,44616,221893,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48800.0,NA,NA,NA,74.8587758357148,17808.0,NA,NA,NA,NA,26.0994975238488,18.2020104619826,42.20547741479,93.6256051640667,29.4344571482652,42.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT323
2,Tirol,0,Autriche,389.7,13.6395,56.6,3.5092,NA,NA,5.4,6.1,179.6,203.5,321.9,408.502538071066,410224.0,115683.168,67235.0,4773.685,15775.0,0.7236238532110091,263.0,114.3,29688,0.7240975609756101,256.8,81.8,373.3,14.2,373.684210526316,18094.5,25657.0,132.2,0.711582868184925,5427.0,369787.408013083,904.335,0.71590801139962,286.0,12434.782608695701,216.0,12705.882352941202,738455,199286,128945,92248,88255,461841,41.9,81.6,3.5,6.2,NA,3.00668151447662,2.997542997543,0.00913851693361778,78.8,28.2,7.1,21800.0,43.460076045627396,41000.0,68.7918564157514,21.912670774176302,3.8,70.5246131659976,18578.3,1.4676,1263.2,2.3,1.7,26.986884779709,17.4614566899811,43.1503482800358,104.52438955299999,27.9197819162872,41.9,81.6,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions de moins de 850 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Profil moyen / Administration publique et activités spécialisées,NA,Part de la population urbaine comprise entre  33  et  50 %,NA,AT33
3,Außerfern,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403,0.0316704288939052,NA,NA,NA,NA,NA,743.0,1214.0,10.67,0.0316540189034122,NA,NA,NA,NA,NA,NA,NA,NA,32007,8125,6045,3587,4268,19674,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44300.0,NA,NA,NA,61.2026359143328,33708.2,NA,NA,NA,NA,25.3850720154966,18.8864935795295,41.2981600081326,84.0440487347704,30.7258310460506,44.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT331
3,Innsbruck,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12347,0.2960911270983211,NA,NA,NA,NA,NA,8185.0,10715.0,59.55,0.286877348492148,NA,NA,NA,NA,NA,NA,NA,NA,304782,81935,53468,40216,34871,193843,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41700.0,NA,NA,NA,76.38824078394771,20758.0,NA,NA,NA,NA,26.8831492673452,17.5430307564095,42.2687432612991,115.32792291588999,27.583147186124897,41.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT332
3,Osttirol,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503,0.048957654723127,NA,NA,NA,NA,NA,785.0,1277.0,11.5,0.0493289123189307,NA,NA,NA,NA,NA,NA,NA,NA,48985,13317,9470,6025,6119,29184,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30700.0,NA,NA,NA,61.47220046985121,23312.9,NA,NA,NA,NA,27.185873226497897,19.332448708788398,45.631167763157904,98.4638012747181,32.449287280701796,44.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT333
3,Tiroler Oberland,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4179,0.101186440677966,NA,NA,NA,NA,NA,2813.0,3600.0,6.62,0.10142795857081599,NA,NA,NA,NA,NA,NA,NA,NA,102377,28973,16103,12924,12087,64113,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41300.0,NA,NA,NA,78.1388888888889,6526.8,NA,NA,NA,NA,28.3003018256054,15.729118845053101,45.1905229828584,106.92479523455,25.1165910189821,40.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT334
3,Tiroler Unterland,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10257,0.2465625,NA,NA,NA,NA,NA,5569.0,8852.0,43.86,0.24229366920782197,NA,NA,NA,NA,NA,NA,NA,NA,250304,66936,43859,29496,30910,155027,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41600.0,NA,NA,NA,62.9123361952101,18102.0,NA,NA,NA,NA,26.7418818716441,17.5222928918435,43.1769949750689,95.4254286638628,28.291200887587298,42.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT335
2,Vorarlberg,0,Autriche,206.9,7.0346,27.7,NA,NA,NA,3.4,3.6,92.4,107.6,169.1,210.847880299252,211180.0,58496.86,32833.0,NA,8773.0,0.37652360515021505,143.6,56.9,15565,0.376876513317191,119.2,38.0,193.6,5.0,192.30769230769198,8049.5,13399.0,218.87,0.370925865668809,1976.0,187422.93464858198,247.185,0.372603255954175,147.0,2625.0,102.0,2615.3846153846202,383657,107962,64515,46258,45693,234798,41.3,81.6,3.4,NA,NA,3.6796536796536805,3.3457249070632007,0.33392877259048204,80.2,27.7,NA,23300.0,39.6239554317549,41300.0,61.570247933884296,19.628099173553696,2.6,60.075378759608896,59006.4,1.0543,663.4,5.6,3.9,28.140239849657398,16.8158016144629,45.980800517892,101.236513251483,27.476809853576302,41.3,81.6,1,0,Régions en croissance démographique modérée (0.24 - 0.63 %),NA,Régions de moins de 850 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Industrie,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,AT34
3,Bludenz-Bregenzer Wald,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4074,0.0881818181818182,NA,NA,NA,NA,NA,2143.0,3497.0,35.58,0.0878629160709126,NA,NA,NA,NA,NA,NA,NA,NA,89722,25067,15380,10843,11107,54824,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46200.0,NA,NA,NA,61.281098084072106,40494.9,NA,NA,NA,NA,27.9385212099597,17.1418381221997,45.7226762002043,97.6231205546052,28.053407266890396,41.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT341
3,Rheintal-Bodenseegebiet,0,Autriche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11491,0.288718592964824,NA,NA,NA,NA,NA,5905.0,9902.0,183.28,0.28306316101611106,NA,NA,NA,NA,NA,NA,NA,NA,293935,82895,49135,35415,34586,179974,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39800.0,NA,NA,NA,59.634417289436506,64748.8,NA,NA,NA,NA,28.201813326075502,16.7162808103832,46.059430806672104,102.39692361070999,27.3011657239379,41.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT342
1,RÉGION DE BRUXELLES-CAPITALE/BRUSSELS HOOFDSTEDELIJK GEWEST,0,Belgique,533.3,89.5944,35.1,14.0049,55.9,527.358490566038,37.1,53.8,234.2,290.1,418.9,656.5830721003131,662918.0,292346.838,103865.0,14956.56,19759.1,1.1691775147929,350.0,95.2,73399,1.16691573926868,382.6,113.5,434.6,27.0,435.483870967742,59063.0,64496.2,109.89,1.1594462850028502,10385.0,412594.358363131,1089.49,1.1746522911051203,85.0,161.904761904762,25.0,160.25641025641002,1201285,382145,156222,144274,115425,742001,35.5,80.1,16.8,39.9,10.6,15.8411614005124,18.5453291968287,-2.70416779631629,63.8,44.1,14.4,16900.0,27.2,62900.0,88.0349746893695,26.1159687068569,6.2,91.57593780718871,9477.8,2.517,927.5,52.5,15.6,31.811352010555396,13.004574268387598,51.5019521537033,124.993718865064,21.0541495227095,35.5,80.1,1,1,Régions en forte croissance démographique (0.63 - 2.61 %),Régions en forte croissance démographique (0.61 - 2.14 %),Régions entre 850 000 et 1 500 000 habitants,Régions de moins de 2 600 000 habitants,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,Activités spécialisées supérieures,Activités spécialisées supérieures,Part de la population urbaine comprise entre  67  et 100 %,Part de la population urbaine comprise entre  67  et 100 %,BE1
2,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,0,Belgique,533.3,89.5944,35.1,14.0049,55.9,527.358490566038,37.1,53.8,234.2,290.1,418.9,656.5830721003131,662918.0,292346.838,103865.0,14956.56,19759.1,1.1691775147929,350.0,95.2,73399,1.16691573926868,382.6,113.5,434.6,27.0,435.483870967742,59063.0,64496.2,109.89,1.1594462850028502,10385.0,412594.358363131,1089.49,1.1746522911051203,85.0,161.904761904762,25.0,160.25641025641002,1201285,382145,156222,144274,115425,742001,35.5,80.1,16.8,39.9,10.6,15.8411614005124,18.5453291968287,-2.70416779631629,63.8,44.1,14.4,16900.0,27.2,62900.0,88.0349746893695,26.1159687068569,6.2,91.57593780718871,9477.8,2.517,927.5,52.5,15.6,31.811352010555396,13.004574268387598,51.5019521537033,124.993718865064,21.0541495227095,35.5,80.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE10
3,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,0,Belgique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73399,1.16691573926868,NA,NA,NA,NA,NA,59063.0,64496.2,109.89,1.1594462850028502,NA,NA,NA,NA,NA,NA,NA,NA,1201285,382145,156222,144274,115425,742001,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900.0,NA,NA,NA,91.57593780718871,9477.8,NA,NA,NA,NA,31.811352010555396,13.004574268387598,51.5019521537033,124.993718865064,21.0541495227095,35.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE100
1,VLAAMS GEWEST,0,Belgique,2931.6,140.7168,245.6,40.7696,55.1,2900.0,62.8,89.4,1365.4,1567.6,2571.4,3433.1108144192303,3437394.0,1302772.326,531715.0,37220.05,127646.4,6.4143919597990005,2074.1,720.0,233920,6.408767123287669,2095.7,863.2,2787.5,115.2,2809.7560975609804,148552.7,203815.8,876.57,6.37255187053812,41756.0,2774669.41325005,5792.472,6.40476780185759,2148.0,13594.936708860801,1214.0,13640.4494382022,6491999,1788803,1265802,735617,854509,3821481,42.9,81.4,4.8,16.6,1.9,4.599384795664269,5.70298545547334,-1.1036006598090602,74.9,37.9,7.0,19900.0,34.7138517911383,36500.0,75.18206278026909,30.9668161434978,4.1,72.8857625365649,13755.4,1.5049,904.4,15.8,8.9,27.5539629627176,19.497877310209102,46.8091559267206,86.0865128395371,33.1233362144153,42.9,81.4,1,1,Régions en forte croissance démographique (0.63 - 2.61 %),Régions en forte croissance démographique (0.61 - 2.14 %),Régions entre 2 700 000 et 17 850 000 habitants,Régions entre 6 000 000 et 17 850 000 habitants,Régions caractérisées par une hausse de l'emploi (0 % - 0.76%),Régions caractérisées par une hausse de l'emploi (0.24 % - 0.79%),PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,Profil moyen / Administration publique et activités spécialisées,Profil moyen / Administration publique et activités spécialisées,Part de la population urbaine comprise entre  67  et 100 %,Part de la population urbaine comprise entre  67  et 100 %,BE2
